dataset,event_id,video_id,location,camera_id,label,video_path,annotation_path,start_frame,end_frame,num_frames,fps,width,height,duration_seconds,subject_id,depth_path,rgb_path,timestamp_path,accelerometer_path,annotation_format
Le2i,Coffee_room_02_v50,Le2i_Coffee_room_02_v50,Coffee_room_02,Coffee_room_02_cam0,UNKNOWN,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (50).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (50).txt,UNKNOWN,UNKNOWN,1954,25.0,320,240,78.16,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v51,Le2i_Coffee_room_02_v51,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (51).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (51).txt,76,117,203,25.0,320,240,8.12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v52,Le2i_Coffee_room_02_v52,Coffee_room_02,Coffee_room_02_cam0,UNKNOWN,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (52).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (52).txt,UNKNOWN,UNKNOWN,215,25.0,320,240,8.6,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v53,Le2i_Coffee_room_02_v53,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (53).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (53).txt,261,289,383,25.0,320,240,15.32,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v54,Le2i_Coffee_room_02_v54,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (54).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (54).txt,157,179,251,25.0,320,240,10.04,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v55,Le2i_Coffee_room_02_v55,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (55).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (55).txt,217,244,323,25.0,320,240,12.92,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v56,Le2i_Coffee_room_02_v56,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (56).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (56).txt,301,328,431,25.0,320,240,17.24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v57,Le2i_Coffee_room_02_v57,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (57).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (57).txt,447,492,563,25.0,320,240,22.52,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v58,Le2i_Coffee_room_02_v58,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (58).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (58).txt,177,211,311,25.0,320,240,12.44,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v59,Le2i_Coffee_room_02_v59,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (59).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (59).txt,134,157,251,25.0,320,240,10.04,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v60,Le2i_Coffee_room_02_v60,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (60).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (60).txt,129,157,275,25.0,320,240,11.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v61,Le2i_Coffee_room_02_v61,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (61).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (61).txt,0,0,1314,25.0,320,240,52.56,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v62,Le2i_Coffee_room_02_v62,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (62).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (62).txt,175,194,282,25.0,320,240,11.28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v63,Le2i_Coffee_room_02_v63,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (63).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (63).txt,0,0,596,25.0,320,240,23.84,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v64,Le2i_Coffee_room_02_v64,Coffee_room_02,Coffee_room_02_cam0,FALL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (64).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (64).txt,137,162,212,25.0,320,240,8.48,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v65,Le2i_Coffee_room_02_v65,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (65).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (65).txt,0,0,711,25.0,320,240,28.44,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v66,Le2i_Coffee_room_02_v66,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (66).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (66).txt,0,0,298,25.0,320,240,11.92,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v67,Le2i_Coffee_room_02_v67,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (67).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (67).txt,0,0,347,25.0,320,240,13.88,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v68,Le2i_Coffee_room_02_v68,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (68).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (68).txt,0,0,1607,25.0,320,240,64.28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v69,Le2i_Coffee_room_02_v69,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (69).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (69).txt,0,0,1283,25.0,320,240,51.32,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Coffee_room_02_v70,Le2i_Coffee_room_02_v70,Coffee_room_02,Coffee_room_02_cam0,NORMAL,Le2i/data/Coffee_room_02/Coffee_room_02/Videos/video (70).avi,Le2i/data/Coffee_room_02/Coffee_room_02/Annotations_files/video (70).txt,0,0,839,25.0,320,240,33.56,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v1,Le2i_Home_01_v1,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (1).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (1).txt,144,164,264,24.0,320,240,11.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v10,Le2i_Home_01_v10,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (10).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (10).txt,135,150,312,24.0,320,240,13.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v11,Le2i_Home_01_v11,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (11).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (11).txt,137,170,312,24.0,320,240,13.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v12,Le2i_Home_01_v12,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (12).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (12).txt,161,173,216,24.0,320,180,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v13,Le2i_Home_01_v13,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (13).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (13).txt,156,167,240,24.0,320,180,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v14,Le2i_Home_01_v14,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (14).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (14).txt,186,199,288,24.0,320,180,12.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v15,Le2i_Home_01_v15,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (15).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (15).txt,170,184,238,24.0,320,180,9.92,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v16,Le2i_Home_01_v16,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (16).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (16).txt,186,199,264,24.0,320,180,11.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v17,Le2i_Home_01_v17,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (17).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (17).txt,154,169,240,24.0,320,180,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v18,Le2i_Home_01_v18,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (18).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (18).txt,135,149,216,24.0,320,180,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v19,Le2i_Home_01_v19,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (19).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (19).txt,129,139,192,24.0,320,180,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v2,Le2i_Home_01_v2,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (2).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (2).txt,120,137,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v20,Le2i_Home_01_v20,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (20).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (20).txt,147,158,216,24.0,320,180,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v21,Le2i_Home_01_v21,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (21).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (21).txt,148,156,216,24.0,320,180,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v22,Le2i_Home_01_v22,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (22).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (22).txt,151,160,240,24.0,320,180,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v23,Le2i_Home_01_v23,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (23).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (23).txt,165,173,240,24.0,320,180,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v24,Le2i_Home_01_v24,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (24).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (24).txt,131,142,192,24.0,320,180,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v25,Le2i_Home_01_v25,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (25).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (25).txt,173,182,213,24.0,320,180,8.87,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v26,Le2i_Home_01_v26,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (26).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (26).txt,130,141,216,24.0,320,180,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v27,Le2i_Home_01_v27,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (27).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (27).txt,168,175,240,24.0,320,180,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v28,Le2i_Home_01_v28,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (28).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (28).txt,169,180,216,24.0,320,180,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v29,Le2i_Home_01_v29,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (29).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (29).txt,159,170,271,24.0,320,180,11.29,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v3,Le2i_Home_01_v3,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (3).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (3).txt,122,137,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v30,Le2i_Home_01_v30,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (30).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (30).txt,123,138,192,24.0,320,180,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v4,Le2i_Home_01_v4,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (4).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (4).txt,149,164,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v5,Le2i_Home_01_v5,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (5).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (5).txt,109,125,192,24.0,320,240,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v6,Le2i_Home_01_v6,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (6).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (6).txt,116,140,192,24.0,320,240,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v7,Le2i_Home_01_v7,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (7).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (7).txt,139,154,216,24.0,320,240,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v8,Le2i_Home_01_v8,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (8).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (8).txt,125,139,285,24.0,320,240,11.87,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_01_v9,Le2i_Home_01_v9,Home_01,Home_01_cam0,FALL,Le2i/data/Home_01/Home_01/Videos/video (9).avi,Le2i/data/Home_01/Home_01/Annotation_files/video (9).txt,149,163,336,24.0,320,240,14.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v31,Le2i_Home_02_v31,Home_02,Home_02_cam0,FALL,Le2i/data/Home_02/Home_02/Videos/video (31).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (31).txt,200,216,312,24.0,320,180,13.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v32,Le2i_Home_02_v32,Home_02,Home_02_cam0,FALL,Le2i/data/Home_02/Home_02/Videos/video (32).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (32).txt,87,99,192,24.0,320,180,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v33,Le2i_Home_02_v33,Home_02,Home_02_cam0,FALL,Le2i/data/Home_02/Home_02/Videos/video (33).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (33).txt,127,140,192,24.0,320,180,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v34,Le2i_Home_02_v34,Home_02,Home_02_cam0,FALL,Le2i/data/Home_02/Home_02/Videos/video (34).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (34).txt,157,170,240,24.0,320,180,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v35,Le2i_Home_02_v35,Home_02,Home_02_cam0,FALL,Le2i/data/Home_02/Home_02/Videos/video (35).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (35).txt,136,149,216,24.0,320,180,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v36,Le2i_Home_02_v36,Home_02,Home_02_cam0,FALL,Le2i/data/Home_02/Home_02/Videos/video (36).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (36).txt,124,139,192,24.0,320,180,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v37,Le2i_Home_02_v37,Home_02,Home_02_cam0,FALL,Le2i/data/Home_02/Home_02/Videos/video (37).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (37).txt,129,144,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v38,Le2i_Home_02_v38,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (38).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (38).txt,0,0,192,24.0,320,240,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v39,Le2i_Home_02_v39,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (39).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (39).txt,0,0,192,24.0,320,240,8.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v40,Le2i_Home_02_v40,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (40).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (40).txt,0,0,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v41,Le2i_Home_02_v41,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (41).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (41).txt,0,0,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v42,Le2i_Home_02_v42,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (42).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (42).txt,0,0,168,24.0,320,240,7.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v43,Le2i_Home_02_v43,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (43).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (43).txt,0,0,168,24.0,320,240,7.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v44,Le2i_Home_02_v44,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (44).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (44).txt,0,0,314,24.0,320,240,13.08,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v45,Le2i_Home_02_v45,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (45).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (45).txt,0,0,216,24.0,320,240,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v46,Le2i_Home_02_v46,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (46).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (46).txt,0,0,264,24.0,320,240,11.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v47,Le2i_Home_02_v47,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (47).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (47).txt,0,0,288,24.0,320,240,12.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v48,Le2i_Home_02_v48,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (48).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (48).txt,0,0,240,24.0,320,240,10.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v49,Le2i_Home_02_v49,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (49).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (49).txt,0,0,312,24.0,320,240,13.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v50,Le2i_Home_02_v50,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (50).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (50).txt,0,0,312,24.0,320,240,13.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v51,Le2i_Home_02_v51,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (51).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (51).txt,0,0,264,24.0,320,240,11.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
Le2i,Home_02_v52,Le2i_Home_02_v52,Home_02,Home_02_cam0,NORMAL,Le2i/data/Home_02/Home_02/Videos/video (52).avi,Le2i/data/Home_02/Home_02/Annotation_files/video (52).txt,0,0,216,24.0,320,240,9.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TXT_BBOX_FALL_RANGE
